,player,session,date,score,filled
496,Player 10,Agility,2022-03-08,5.0,Filled
497,Player 10,Agility,2022-03-09,4.0,Not Filled
498,Player 10,Agility,2022-03-10,6.0,Not Filled
499,Player 10,Agility,2022-03-11,4.0,Not Filled
500,Player 10,Agility,2022-03-14,8.0,Not Filled
501,Player 10,Agility,2022-03-15,8.0,Filled
502,Player 10,Agility,2022-03-16,4.0,Not Filled
503,Player 10,Agility,2022-03-17,7.0,Not Filled
504,Player 10,Agility,2022-03-18,3.0,Not Filled
505,Player 10,Agility,2022-03-21,6.0,Not Filled
506,Player 10,Agility,2022-03-22,6.0,Filled
507,Player 10,Agility,2022-03-23,6.0,Filled
508,Player 10,Agility,2022-03-24,4.0,Not Filled
509,Player 10,Agility,2022-03-25,10.0,Not Filled
510,Player 10,Agility,2022-03-28,4.0,Not Filled
511,Player 10,Agility,2022-03-29,10.0,Not Filled
512,Player 10,Agility,2022-03-30,10.0,Not Filled
513,Player 10,Agility,2022-03-31,10.0,Filled
514,Player 10,Agility,2022-04-01,9.0,Not Filled
515,Player 10,Agility,2022-04-04,8.0,Not Filled
516,Player 10,Agility,2022-04-05,4.0,Not Filled
517,Player 10,Agility,2022-04-06,5.0,Not Filled
518,Player 10,Agility,2022-04-07,9.0,Not Filled
519,Player 10,Agility,2022-04-08,9.0,Filled
520,Player 10,Agility,2022-04-11,4.0,Not Filled
521,Player 10,Agility,2022-04-12,4.0,Not Filled
522,Player 10,Agility,2022-04-13,4.0,Filled
523,Player 10,Agility,2022-04-14,7.0,Not Filled
524,Player 10,Agility,2022-04-15,5.0,Not Filled
525,Player 10,Agility,2022-04-18,5.0,Not Filled
526,Player 10,Agility,2022-04-19,4.0,Not Filled
527,Player 10,Agility,2022-04-20,7.0,Not Filled
528,Player 10,Agility,2022-04-21,4.0,Not Filled
529,Player 10,Agility,2022-04-22,10.0,Not Filled
530,Player 10,Agility,2022-04-25,9.0,Not Filled
531,Player 10,Agility,2022-04-26,9.0,Filled
532,Player 10,Agility,2022-04-27,3.0,Not Filled
533,Player 10,Agility,2022-04-28,7.0,Not Filled
534,Player 10,Agility,2022-04-29,7.0,Filled
535,Player 10,Agility,2022-05-02,7.0,Filled
536,Player 10,Agility,2022-05-03,7.0,Filled
537,Player 10,Agility,2022-05-04,10.0,Not Filled
538,Player 10,Agility,2022-05-05,10.0,Filled
539,Player 10,Agility,2022-05-06,7.0,Not Filled
540,Player 10,Agility,2022-05-09,7.0,Filled
541,Player 10,Agility,2022-05-10,10.0,Not Filled
542,Player 10,Agility,2022-05-11,10.0,Not Filled
543,Player 10,Agility,2022-05-12,10.0,Filled
544,Player 10,Agility,2022-05-13,4.0,Not Filled
545,Player 10,Agility,2022-05-16,4.0,Filled
546,Player 10,Agility,2022-05-17,4.0,Not Filled
547,Player 10,Agility,2022-05-18,10.0,Not Filled
548,Player 10,Agility,2022-05-19,10.0,Filled
549,Player 10,Agility,2022-05-20,10.0,Filled
550,Player 10,Agility,2022-05-23,9.0,Not Filled
551,Player 10,Agility,2022-05-24,3.0,Not Filled
552,Player 10,Agility,2022-05-25,3.0,Not Filled
553,Player 10,Agility,2022-05-26,6.0,Not Filled
554,Player 10,Agility,2022-05-27,3.0,Not Filled
555,Player 10,Agility,2022-05-30,4.0,Not Filled
556,Player 10,Agility,2022-05-31,9.0,Not Filled
557,Player 10,Agility,2022-06-01,5.0,Not Filled
558,Player 10,Agility,2022-06-02,3.0,Not Filled
559,Player 10,Agility,2022-06-03,7.0,Not Filled
560,Player 10,Agility,2022-06-06,10.0,Not Filled
561,Player 10,Agility,2022-06-07,10.0,Filled
562,Player 10,Agility,2022-06-08,8.0,Not Filled
563,Player 10,Agility,2022-06-09,6.0,Not Filled
564,Player 10,Agility,2022-06-10,3.0,Not Filled
565,Player 10,Agility,2022-06-13,10.0,Not Filled
566,Player 10,Agility,2022-06-14,10.0,Filled
567,Player 10,Agility,2022-06-15,5.0,Not Filled
568,Player 10,Agility,2022-06-16,5.0,Filled
569,Player 10,Agility,2022-06-17,7.0,Not Filled
570,Player 10,Agility,2022-06-20,8.0,Not Filled
571,Player 10,Agility,2022-06-21,7.0,Not Filled
572,Player 10,Agility,2022-06-22,8.0,Not Filled
573,Player 10,Agility,2022-06-23,3.0,Not Filled
574,Player 10,Agility,2022-06-24,3.0,Filled
575,Player 10,Agility,2022-06-27,3.0,Filled
576,Player 10,Agility,2022-06-28,10.0,Not Filled
577,Player 10,Agility,2022-06-29,6.0,Not Filled
578,Player 10,Agility,2022-06-30,6.0,Filled
579,Player 10,Agility,2022-07-01,10.0,Not Filled
580,Player 10,Agility,2022-07-04,6.0,Not Filled
581,Player 10,Agility,2022-07-05,10.0,Not Filled
582,Player 10,Agility,2022-07-06,9.0,Not Filled
583,Player 10,Agility,2022-07-07,9.0,Filled
584,Player 10,Agility,2022-07-08,6.0,Not Filled
585,Player 10,Agility,2022-07-11,6.0,Not Filled
586,Player 10,Agility,2022-07-12,10.0,Not Filled
587,Player 10,Agility,2022-07-13,8.0,Not Filled
588,Player 10,Agility,2022-07-14,8.0,Filled
589,Player 10,Agility,2022-07-15,8.0,Filled
590,Player 10,Agility,2022-07-18,10.0,Not Filled
591,Player 10,Agility,2022-07-19,7.0,Not Filled
592,Player 10,Agility,2022-07-20,7.0,Filled
593,Player 10,Agility,2022-07-21,10.0,Not Filled
594,Player 10,Agility,2022-07-22,7.0,Not Filled
595,Player 10,Agility,2022-07-25,7.0,Not Filled
596,Player 10,Agility,2022-07-26,7.0,Not Filled
597,Player 10,Agility,2022-07-27,9.0,Not Filled
598,Player 10,Agility,2022-07-28,5.0,Not Filled
599,Player 10,Agility,2022-07-29,5.0,Not Filled
600,Player 10,Cardio,2022-01-03,5.0,Not Filled
601,Player 10,Cardio,2022-01-04,7.0,Not Filled
602,Player 10,Cardio,2022-01-05,7.0,Not Filled
603,Player 10,Cardio,2022-01-06,7.0,Filled
604,Player 10,Cardio,2022-01-07,3.0,Not Filled
605,Player 10,Cardio,2022-01-10,4.0,Not Filled
606,Player 10,Cardio,2022-01-11,10.0,Not Filled
607,Player 10,Cardio,2022-01-12,5.0,Not Filled
608,Player 10,Cardio,2022-01-13,9.0,Not Filled
609,Player 10,Cardio,2022-01-14,10.0,Not Filled
610,Player 10,Cardio,2022-01-17,10.0,Filled
611,Player 10,Cardio,2022-01-18,3.0,Not Filled
612,Player 10,Cardio,2022-01-19,9.0,Not Filled
613,Player 10,Cardio,2022-01-20,4.0,Not Filled
614,Player 10,Cardio,2022-01-21,4.0,Filled
615,Player 10,Cardio,2022-01-24,6.0,Not Filled
616,Player 10,Cardio,2022-01-25,6.0,Filled
617,Player 10,Cardio,2022-01-26,6.0,Filled
618,Player 10,Cardio,2022-01-27,5.0,Not Filled
619,Player 10,Cardio,2022-01-28,6.0,Not Filled
620,Player 10,Cardio,2022-01-31,8.0,Not Filled
621,Player 10,Cardio,2022-02-01,7.0,Not Filled
622,Player 10,Cardio,2022-02-02,7.0,Filled
623,Player 10,Cardio,2022-02-03,4.0,Not Filled
624,Player 10,Cardio,2022-02-04,4.0,Filled
625,Player 10,Cardio,2022-02-07,4.0,Filled
626,Player 10,Cardio,2022-02-08,3.0,Not Filled
627,Player 10,Cardio,2022-02-09,3.0,Filled
628,Player 10,Cardio,2022-02-10,10.0,Not Filled
629,Player 10,Cardio,2022-02-11,10.0,Not Filled
630,Player 10,Cardio,2022-02-14,7.0,Not Filled
631,Player 10,Cardio,2022-02-15,3.0,Not Filled
632,Player 10,Cardio,2022-02-16,3.0,Filled
633,Player 10,Cardio,2022-02-17,9.0,Not Filled
634,Player 10,Cardio,2022-02-18,9.0,Filled
635,Player 10,Cardio,2022-02-21,9.0,Filled
636,Player 10,Cardio,2022-02-22,7.0,Not Filled
637,Player 10,Cardio,2022-02-23,6.0,Not Filled
638,Player 10,Cardio,2022-02-24,9.0,Not Filled
639,Player 10,Cardio,2022-02-25,8.0,Not Filled
640,Player 10,Cardio,2022-02-28,6.0,Not Filled
641,Player 10,Cardio,2022-03-01,9.0,Not Filled
642,Player 10,Cardio,2022-03-02,6.0,Not Filled
643,Player 10,Cardio,2022-03-03,7.0,Not Filled
644,Player 10,Cardio,2022-03-04,8.0,Not Filled
645,Player 10,Cardio,2022-03-07,10.0,Not Filled
646,Player 10,Cardio,2022-03-08,6.0,Not Filled
647,Player 10,Cardio,2022-03-09,3.0,Not Filled
648,Player 10,Cardio,2022-03-10,3.0,Filled
649,Player 10,Cardio,2022-03-11,10.0,Not Filled
650,Player 10,Cardio,2022-03-14,10.0,Filled
651,Player 10,Cardio,2022-03-15,10.0,Filled
652,Player 10,Cardio,2022-03-16,4.0,Not Filled
653,Player 10,Cardio,2022-03-17,4.0,Not Filled
654,Player 10,Cardio,2022-03-18,9.0,Not Filled
655,Player 10,Cardio,2022-03-21,9.0,Filled
656,Player 10,Cardio,2022-03-22,9.0,Not Filled
657,Player 10,Cardio,2022-03-23,8.0,Not Filled
658,Player 10,Cardio,2022-03-24,3.0,Not Filled
659,Player 10,Cardio,2022-03-25,3.0,Filled
660,Player 10,Cardio,2022-03-28,8.0,Not Filled
661,Player 10,Cardio,2022-03-29,6.0,Not Filled
662,Player 10,Cardio,2022-03-30,5.0,Not Filled
663,Player 10,Cardio,2022-03-31,3.0,Not Filled
664,Player 10,Cardio,2022-04-01,7.0,Not Filled
665,Player 10,Cardio,2022-04-04,7.0,Filled
666,Player 10,Cardio,2022-04-05,4.0,Not Filled
667,Player 10,Cardio,2022-04-06,10.0,Not Filled
668,Player 10,Cardio,2022-04-07,10.0,Filled
669,Player 10,Cardio,2022-04-08,3.0,Not Filled
670,Player 10,Cardio,2022-04-11,4.0,Not Filled
671,Player 10,Cardio,2022-04-12,7.0,Not Filled
672,Player 10,Cardio,2022-04-13,6.0,Not Filled
673,Player 10,Cardio,2022-04-14,8.0,Not Filled
674,Player 10,Cardio,2022-04-15,3.0,Not Filled
675,Player 10,Cardio,2022-04-18,8.0,Not Filled
676,Player 10,Cardio,2022-04-19,8.0,Not Filled
677,Player 10,Cardio,2022-04-20,8.0,Filled
678,Player 10,Cardio,2022-04-21,5.0,Not Filled
679,Player 10,Cardio,2022-04-22,9.0,Not Filled
680,Player 10,Cardio,2022-04-25,5.0,Not Filled
681,Player 10,Cardio,2022-04-26,5.0,Filled
682,Player 10,Cardio,2022-04-27,6.0,Not Filled
683,Player 10,Cardio,2022-04-28,6.0,Not Filled
684,Player 10,Cardio,2022-04-29,6.0,Filled
685,Player 10,Cardio,2022-05-02,7.0,Not Filled
686,Player 10,Cardio,2022-05-03,7.0,Filled
687,Player 10,Cardio,2022-05-04,8.0,Not Filled
688,Player 10,Cardio,2022-05-05,8.0,Filled
689,Player 10,Cardio,2022-05-06,10.0,Not Filled
690,Player 10,Cardio,2022-05-09,10.0,Filled
691,Player 10,Cardio,2022-05-10,10.0,Not Filled
692,Player 10,Cardio,2022-05-11,10.0,Filled
693,Player 10,Cardio,2022-05-12,10.0,Filled
694,Player 10,Cardio,2022-05-13,10.0,Filled
695,Player 10,Cardio,2022-05-16,3.0,Not Filled
696,Player 10,Cardio,2022-05-17,8.0,Not Filled
697,Player 10,Cardio,2022-05-18,9.0,Not Filled
698,Player 10,Cardio,2022-05-19,9.0,Filled
699,Player 10,Cardio,2022-05-20,9.0,Filled
700,Player 10,Cardio,2022-05-23,9.0,Filled
701,Player 10,Cardio,2022-05-24,4.0,Not Filled
702,Player 10,Cardio,2022-05-25,4.0,Not Filled
703,Player 10,Cardio,2022-05-26,6.0,Not Filled
704,Player 10,Cardio,2022-05-27,7.0,Not Filled
705,Player 10,Cardio,2022-05-30,5.0,Not Filled
706,Player 10,Cardio,2022-05-31,5.0,Filled
707,Player 10,Cardio,2022-06-01,7.0,Not Filled
708,Player 10,Cardio,2022-06-02,7.0,Filled
709,Player 10,Cardio,2022-06-03,7.0,Filled
710,Player 10,Cardio,2022-06-06,7.0,Filled
711,Player 10,Cardio,2022-06-07,7.0,Filled
712,Player 10,Cardio,2022-06-08,7.0,Not Filled
713,Player 10,Cardio,2022-06-09,10.0,Not Filled
714,Player 10,Cardio,2022-06-10,10.0,Filled
715,Player 10,Cardio,2022-06-13,8.0,Not Filled
716,Player 10,Cardio,2022-06-14,8.0,Filled
717,Player 10,Cardio,2022-06-15,3.0,Not Filled
718,Player 10,Cardio,2022-06-16,3.0,Filled
719,Player 10,Cardio,2022-06-17,10.0,Not Filled
720,Player 10,Cardio,2022-06-20,10.0,Filled
721,Player 10,Cardio,2022-06-21,8.0,Not Filled
722,Player 10,Cardio,2022-06-22,8.0,Filled
723,Player 10,Cardio,2022-06-23,10.0,Not Filled
724,Player 10,Cardio,2022-06-24,6.0,Not Filled
725,Player 10,Cardio,2022-06-27,4.0,Not Filled
726,Player 10,Cardio,2022-06-28,3.0,Not Filled
727,Player 10,Cardio,2022-06-29,7.0,Not Filled
728,Player 10,Cardio,2022-06-30,10.0,Not Filled
729,Player 10,Cardio,2022-07-01,3.0,Not Filled
730,Player 10,Cardio,2022-07-04,3.0,Filled
731,Player 10,Cardio,2022-07-05,5.0,Not Filled
732,Player 10,Cardio,2022-07-06,5.0,Filled
733,Player 10,Cardio,2022-07-07,5.0,Filled
734,Player 10,Cardio,2022-07-08,3.0,Not Filled
735,Player 10,Cardio,2022-07-11,3.0,Filled
736,Player 10,Cardio,2022-07-12,9.0,Not Filled
737,Player 10,Cardio,2022-07-13,5.0,Not Filled
738,Player 10,Cardio,2022-07-14,10.0,Not Filled
739,Player 10,Cardio,2022-07-15,7.0,Not Filled
740,Player 10,Cardio,2022-07-18,6.0,Not Filled
741,Player 10,Cardio,2022-07-19,5.0,Not Filled
742,Player 10,Cardio,2022-07-20,4.0,Not Filled
743,Player 10,Cardio,2022-07-21,4.0,Filled
744,Player 10,Cardio,2022-07-22,5.0,Not Filled
745,Player 10,Cardio,2022-07-25,6.0,Not Filled
746,Player 10,Cardio,2022-07-26,6.0,Filled
747,Player 10,Cardio,2022-07-27,8.0,Not Filled
748,Player 10,Cardio,2022-07-28,8.0,Filled
749,Player 10,Cardio,2022-07-29,8.0,Filled
750,Player 10,Strength Building,2022-01-03,8.0,Not Filled
751,Player 10,Strength Building,2022-01-04,8.0,Filled
752,Player 10,Strength Building,2022-01-05,8.0,Not Filled
753,Player 10,Strength Building,2022-01-06,3.0,Not Filled
754,Player 10,Strength Building,2022-01-07,8.0,Not Filled
755,Player 10,Strength Building,2022-01-10,8.0,Filled
756,Player 10,Strength Building,2022-01-11,3.0,Not Filled
757,Player 10,Strength Building,2022-01-12,10.0,Not Filled
758,Player 10,Strength Building,2022-01-13,6.0,Not Filled
759,Player 10,Strength Building,2022-01-14,9.0,Not Filled
760,Player 10,Strength Building,2022-01-17,8.0,Not Filled
761,Player 10,Strength Building,2022-01-18,8.0,Filled
762,Player 10,Strength Building,2022-01-19,8.0,Filled
763,Player 10,Strength Building,2022-01-20,5.0,Not Filled
764,Player 10,Strength Building,2022-01-21,5.0,Filled
765,Player 10,Strength Building,2022-01-24,5.0,Filled
766,Player 10,Strength Building,2022-01-25,5.0,Not Filled
767,Player 10,Strength Building,2022-01-26,8.0,Not Filled
768,Player 10,Strength Building,2022-01-27,3.0,Not Filled
769,Player 10,Strength Building,2022-01-28,3.0,Filled
770,Player 10,Strength Building,2022-01-31,7.0,Not Filled
771,Player 10,Strength Building,2022-02-01,3.0,Not Filled
772,Player 10,Strength Building,2022-02-02,7.0,Not Filled
773,Player 10,Strength Building,2022-02-03,4.0,Not Filled
774,Player 10,Strength Building,2022-02-04,4.0,Filled
775,Player 10,Strength Building,2022-02-07,10.0,Not Filled
776,Player 10,Strength Building,2022-02-08,10.0,Filled
777,Player 10,Strength Building,2022-02-09,10.0,Filled
778,Player 10,Strength Building,2022-02-10,4.0,Not Filled
779,Player 10,Strength Building,2022-02-11,8.0,Not Filled
780,Player 10,Strength Building,2022-02-14,8.0,Filled
781,Player 10,Strength Building,2022-02-15,8.0,Filled
782,Player 10,Strength Building,2022-02-16,10.0,Not Filled
783,Player 10,Strength Building,2022-02-17,6.0,Not Filled
784,Player 10,Strength Building,2022-02-18,6.0,Not Filled
785,Player 10,Strength Building,2022-02-21,6.0,Filled
786,Player 10,Strength Building,2022-02-22,3.0,Not Filled
787,Player 10,Strength Building,2022-02-23,9.0,Not Filled
788,Player 10,Strength Building,2022-02-24,9.0,Filled
789,Player 10,Strength Building,2022-02-25,4.0,Not Filled
790,Player 10,Strength Building,2022-02-28,9.0,Not Filled
791,Player 10,Strength Building,2022-03-01,4.0,Not Filled
792,Player 10,Strength Building,2022-03-02,6.0,Not Filled
793,Player 10,Strength Building,2022-03-03,6.0,Filled
794,Player 10,Strength Building,2022-03-04,9.0,Not Filled
795,Player 10,Strength Building,2022-03-07,9.0,Filled
796,Player 10,Strength Building,2022-03-08,5.0,Not Filled
797,Player 10,Strength Building,2022-03-09,3.0,Not Filled
798,Player 10,Strength Building,2022-03-10,3.0,Not Filled
799,Player 10,Strength Building,2022-03-11,8.0,Not Filled
800,Player 10,Strength Building,2022-03-14,6.0,Not Filled
801,Player 10,Strength Building,2022-03-15,6.0,Not Filled
802,Player 10,Strength Building,2022-03-16,7.0,Not Filled
803,Player 10,Strength Building,2022-03-17,4.0,Not Filled
804,Player 10,Strength Building,2022-03-18,6.0,Not Filled
805,Player 10,Strength Building,2022-03-21,8.0,Not Filled
806,Player 10,Strength Building,2022-03-22,8.0,Filled
807,Player 10,Strength Building,2022-03-23,7.0,Not Filled
808,Player 10,Strength Building,2022-03-24,7.0,Filled
809,Player 10,Strength Building,2022-03-25,9.0,Not Filled
810,Player 10,Strength Building,2022-03-28,3.0,Not Filled
811,Player 10,Strength Building,2022-03-29,3.0,Filled
812,Player 10,Strength Building,2022-03-30,3.0,Filled
813,Player 10,Strength Building,2022-03-31,9.0,Not Filled
814,Player 10,Strength Building,2022-04-01,8.0,Not Filled
815,Player 10,Strength Building,2022-04-04,8.0,Filled
816,Player 10,Strength Building,2022-04-05,6.0,Not Filled
817,Player 10,Strength Building,2022-04-06,7.0,Not Filled
818,Player 10,Strength Building,2022-04-07,7.0,Filled
819,Player 10,Strength Building,2022-04-08,7.0,Not Filled
820,Player 10,Strength Building,2022-04-11,4.0,Not Filled
821,Player 10,Strength Building,2022-04-12,6.0,Not Filled
822,Player 10,Strength Building,2022-04-13,4.0,Not Filled
823,Player 10,Strength Building,2022-04-14,7.0,Not Filled
824,Player 10,Strength Building,2022-04-15,5.0,Not Filled
825,Player 10,Strength Building,2022-04-18,5.0,Not Filled
826,Player 10,Strength Building,2022-04-19,7.0,Not Filled
827,Player 10,Strength Building,2022-04-20,3.0,Not Filled
828,Player 10,Strength Building,2022-04-21,4.0,Not Filled
829,Player 10,Strength Building,2022-04-22,3.0,Not Filled
830,Player 10,Strength Building,2022-04-25,3.0,Filled
831,Player 10,Strength Building,2022-04-26,3.0,Filled
832,Player 10,Strength Building,2022-04-27,3.0,Not Filled
833,Player 10,Strength Building,2022-04-28,7.0,Not Filled
834,Player 10,Strength Building,2022-04-29,6.0,Not Filled
835,Player 10,Strength Building,2022-05-02,6.0,Filled
836,Player 10,Strength Building,2022-05-03,6.0,Filled
837,Player 10,Strength Building,2022-05-04,6.0,Filled
838,Player 10,Strength Building,2022-05-05,7.0,Not Filled
839,Player 10,Strength Building,2022-05-06,9.0,Not Filled
840,Player 10,Strength Building,2022-05-09,10.0,Not Filled
841,Player 10,Strength Building,2022-05-10,4.0,Not Filled
842,Player 10,Strength Building,2022-05-11,6.0,Not Filled
843,Player 10,Strength Building,2022-05-12,6.0,Filled
844,Player 10,Strength Building,2022-05-13,3.0,Not Filled
845,Player 10,Strength Building,2022-05-16,3.0,Filled
846,Player 10,Strength Building,2022-05-17,6.0,Not Filled
847,Player 10,Strength Building,2022-05-18,6.0,Filled
848,Player 10,Strength Building,2022-05-19,8.0,Not Filled
849,Player 10,Strength Building,2022-05-20,8.0,Filled
850,Player 10,Strength Building,2022-05-23,3.0,Not Filled
851,Player 10,Strength Building,2022-05-24,3.0,Filled
852,Player 10,Strength Building,2022-05-25,3.0,Not Filled
853,Player 10,Strength Building,2022-05-26,3.0,Filled
854,Player 10,Strength Building,2022-05-27,6.0,Not Filled
855,Player 10,Strength Building,2022-05-30,6.0,Filled
856,Player 10,Strength Building,2022-05-31,7.0,Not Filled
857,Player 10,Strength Building,2022-06-01,7.0,Filled
858,Player 10,Strength Building,2022-06-02,7.0,Filled
859,Player 10,Strength Building,2022-06-03,7.0,Filled
860,Player 10,Strength Building,2022-06-06,8.0,Not Filled
861,Player 10,Strength Building,2022-06-07,5.0,Not Filled
862,Player 10,Strength Building,2022-06-08,5.0,Filled
863,Player 10,Strength Building,2022-06-09,10.0,Not Filled
864,Player 10,Strength Building,2022-06-10,7.0,Not Filled
865,Player 10,Strength Building,2022-06-13,4.0,Not Filled
866,Player 10,Strength Building,2022-06-14,5.0,Not Filled
867,Player 10,Strength Building,2022-06-15,7.0,Not Filled
868,Player 10,Strength Building,2022-06-16,7.0,Not Filled
869,Player 10,Strength Building,2022-06-17,9.0,Not Filled
870,Player 10,Strength Building,2022-06-20,7.0,Not Filled
871,Player 10,Strength Building,2022-06-21,10.0,Not Filled
872,Player 10,Strength Building,2022-06-22,6.0,Not Filled
873,Player 10,Strength Building,2022-06-23,6.0,Not Filled
874,Player 10,Strength Building,2022-06-24,3.0,Not Filled
875,Player 10,Strength Building,2022-06-27,6.0,Not Filled
876,Player 10,Strength Building,2022-06-28,3.0,Not Filled
877,Player 10,Strength Building,2022-06-29,3.0,Filled
878,Player 10,Strength Building,2022-06-30,3.0,Filled
879,Player 10,Strength Building,2022-07-01,5.0,Not Filled
880,Player 10,Strength Building,2022-07-04,6.0,Not Filled
881,Player 10,Strength Building,2022-07-05,7.0,Not Filled
882,Player 10,Strength Building,2022-07-06,10.0,Not Filled
883,Player 10,Strength Building,2022-07-07,10.0,Filled
884,Player 10,Strength Building,2022-07-08,10.0,Filled
885,Player 10,Strength Building,2022-07-11,10.0,Filled
886,Player 10,Strength Building,2022-07-12,10.0,Filled
887,Player 10,Strength Building,2022-07-13,6.0,Not Filled
888,Player 10,Strength Building,2022-07-14,6.0,Filled
889,Player 10,Strength Building,2022-07-15,10.0,Not Filled
890,Player 10,Strength Building,2022-07-18,10.0,Not Filled
891,Player 10,Strength Building,2022-07-19,10.0,Not Filled
892,Player 10,Strength Building,2022-07-20,10.0,Not Filled
893,Player 10,Strength Building,2022-07-21,10.0,Filled
894,Player 10,Strength Building,2022-07-22,8.0,Not Filled
895,Player 10,Strength Building,2022-07-25,4.0,Not Filled
896,Player 10,Strength Building,2022-07-26,4.0,Filled
897,Player 10,Strength Building,2022-07-27,6.0,Not Filled
898,Player 10,Strength Building,2022-07-28,9.0,Not Filled
899,Player 10,Strength Building,2022-07-29,5.0,Not Filled
900,Player 11,Agility,2022-01-03,10.0,Not Filled
901,Player 11,Agility,2022-01-04,6.0,Not Filled
902,Player 11,Agility,2022-01-05,9.0,Not Filled
903,Player 11,Agility,2022-01-06,9.0,Filled
904,Player 11,Agility,2022-01-07,9.0,Not Filled
905,Player 11,Agility,2022-01-10,3.0,Not Filled
906,Player 11,Agility,2022-01-11,6.0,Not Filled
907,Player 11,Agility,2022-01-12,6.0,Filled
908,Player 11,Agility,2022-01-13,9.0,Not Filled
909,Player 11,Agility,2022-01-14,9.0,Filled
910,Player 11,Agility,2022-01-17,5.0,Not Filled
911,Player 11,Agility,2022-01-18,5.0,Not Filled
912,Player 11,Agility,2022-01-19,5.0,Filled
913,Player 11,Agility,2022-01-20,7.0,Not Filled
914,Player 11,Agility,2022-01-21,7.0,Filled
915,Player 11,Agility,2022-01-24,7.0,Not Filled
