,player,date,session,score
635,Player 12,2021-09-15,Agility,7.0
636,Player 12,2021-09-16,Agility,8.0
637,Player 12,2021-09-17,Agility,8.0
638,Player 12,2021-09-20,Agility,8.0
639,Player 12,2021-09-21,Agility,8.0
640,Player 12,2021-09-22,Agility,8.0
641,Player 12,2021-09-23,Agility,8.0
642,Player 12,2021-09-24,Agility,8.0
643,Player 12,2021-09-30,Agility,8.0
644,Player 12,2021-10-01,Agility,7.0
645,Player 12,2021-10-06,Agility,7.0
646,Player 12,2021-10-07,Agility,7.0
647,Player 12,2021-10-08,Agility,6.0
648,Player 12,2021-10-13,Agility,6.0
649,Player 12,2021-10-14,Agility,3.0
650,Player 12,2021-10-15,Agility,3.0
651,Player 12,2021-10-20,Agility,3.0
652,Player 12,2021-10-21,Agility,3.0
653,Player 12,2021-10-22,Agility,3.0
654,Player 12,2021-10-27,Agility,7.0
655,Player 12,2021-10-28,Agility,3.0
656,Player 12,2021-10-29,Agility,3.0
657,Player 12,2021-11-03,Agility,3.0
658,Player 12,2021-11-04,Agility,3.0
659,Player 12,2021-11-05,Agility,9.0
660,Player 12,2021-11-10,Agility,3.0
661,Player 12,2021-11-11,Agility,3.0
662,Player 12,2021-11-17,Agility,3.0
663,Player 12,2021-11-18,Agility,3.0
664,Player 12,2021-11-19,Agility,4.0
665,Player 12,2021-11-24,Agility,4.0
666,Player 12,2021-11-26,Agility,4.0
667,Player 12,2021-12-01,Agility,9.0
668,Player 12,2021-12-02,Agility,9.0
669,Player 12,2021-12-10,Agility,9.0
670,Player 12,2021-12-15,Agility,9.0
671,Player 12,2021-12-17,Agility,9.0
672,Player 12,2021-12-22,Agility,9.0
673,Player 12,2021-12-23,Agility,6.0
674,Player 12,2021-12-24,Agility,6.0
675,Player 12,2021-12-29,Agility,6.0
676,Player 12,2021-12-30,Agility,6.0
677,Player 12,2022-01-03,Agility,6.0
678,Player 12,2022-01-04,Agility,7.0
679,Player 12,2022-01-05,Agility,7.0
680,Player 12,2022-01-06,Agility,7.0
681,Player 12,2022-01-07,Agility,7.0
682,Player 12,2022-01-10,Agility,7.0
683,Player 12,2022-01-11,Agility,7.0
684,Player 12,2022-01-12,Agility,5.0
685,Player 12,2022-01-13,Agility,5.0
686,Player 12,2022-01-14,Agility,6.0
687,Player 12,2022-01-17,Agility,3.0
688,Player 12,2022-01-18,Agility,9.0
689,Player 12,2022-01-19,Agility,5.0
690,Player 12,2022-01-20,Agility,10.0
691,Player 12,2022-01-21,Agility,10.0
692,Player 12,2022-01-24,Agility,9.0
693,Player 12,2022-01-25,Agility,8.0
694,Player 12,2022-01-26,Agility,3.0
695,Player 12,2022-01-27,Agility,5.0
696,Player 12,2022-01-28,Agility,5.0
697,Player 12,2022-01-31,Agility,7.0
698,Player 12,2022-02-01,Agility,10.0
699,Player 12,2022-02-02,Agility,10.0
700,Player 12,2022-02-03,Agility,10.0
701,Player 12,2022-02-04,Agility,10.0
702,Player 12,2022-02-07,Agility,10.0
703,Player 12,2022-02-08,Agility,10.0
704,Player 12,2022-02-09,Agility,8.0
705,Player 12,2022-02-10,Agility,7.0
706,Player 12,2022-02-11,Agility,6.0
707,Player 12,2022-02-14,Agility,7.0
708,Player 12,2022-02-15,Agility,8.0
709,Player 12,2022-02-16,Agility,7.0
710,Player 12,2022-02-17,Agility,8.0
711,Player 12,2022-02-18,Agility,6.0
712,Player 12,2022-02-21,Agility,8.0
713,Player 12,2022-02-22,Agility,8.0
714,Player 12,2022-02-23,Agility,8.0
715,Player 12,2022-02-24,Agility,8.0
716,Player 12,2022-02-25,Agility,8.0
717,Player 12,2022-02-28,Agility,9.0
718,Player 12,2022-03-01,Agility,9.0
719,Player 12,2022-03-02,Agility,7.0
720,Player 12,2022-03-03,Agility,4.0
721,Player 12,2022-03-04,Agility,5.0
722,Player 12,2022-03-07,Agility,5.0
723,Player 12,2022-03-08,Agility,8.0
724,Player 12,2022-03-09,Agility,6.0
725,Player 12,2022-03-10,Agility,6.0
726,Player 12,2022-03-11,Agility,6.0
727,Player 12,2022-03-14,Agility,6.0
728,Player 12,2022-03-15,Agility,3.0
729,Player 12,2022-03-16,Agility,9.0
730,Player 12,2022-03-17,Agility,4.0
731,Player 12,2022-03-18,Agility,4.0
732,Player 12,2022-03-21,Agility,4.0
733,Player 12,2022-03-22,Agility,4.0
734,Player 12,2022-03-23,Agility,4.0
735,Player 12,2022-03-24,Agility,3.0
736,Player 12,2022-03-25,Agility,3.0
737,Player 12,2022-03-28,Agility,7.0
738,Player 12,2022-03-29,Agility,3.0
739,Player 12,2022-03-30,Agility,6.0
740,Player 12,2022-03-31,Agility,6.0
741,Player 12,2022-04-01,Agility,6.0
742,Player 12,2022-04-04,Agility,6.0
743,Player 12,2022-04-05,Agility,6.0
744,Player 12,2022-04-06,Agility,9.0
745,Player 12,2022-04-07,Agility,9.0
746,Player 12,2022-04-08,Agility,9.0
747,Player 12,2022-04-11,Agility,3.0
748,Player 12,2022-04-12,Agility,8.0
749,Player 12,2022-04-13,Agility,8.0
750,Player 12,2022-04-14,Agility,5.0
751,Player 12,2022-04-15,Agility,4.0
752,Player 12,2022-04-18,Agility,4.0
753,Player 12,2022-04-19,Agility,4.0
754,Player 12,2022-04-20,Agility,4.0
755,Player 12,2022-04-21,Agility,8.0
756,Player 12,2022-04-22,Agility,8.0
757,Player 12,2022-04-25,Agility,8.0
758,Player 12,2022-04-27,Agility,4.0
759,Player 12,2022-04-28,Agility,10.0
760,Player 12,2022-04-29,Agility,7.0
761,Player 12,2022-05-02,Agility,9.0
762,Player 12,2022-05-03,Agility,10.0
763,Player 12,2022-05-04,Agility,6.0
764,Player 12,2022-05-05,Agility,3.0
765,Player 12,2022-05-06,Agility,3.0
766,Player 12,2022-05-09,Agility,6.0
767,Player 12,2022-05-10,Agility,7.0
768,Player 12,2022-05-11,Agility,9.0
769,Player 12,2022-05-12,Agility,10.0
770,Player 12,2022-05-13,Agility,5.0
771,Player 12,2022-05-16,Agility,10.0
772,Player 12,2022-05-17,Agility,9.0
773,Player 12,2022-05-18,Agility,9.0
774,Player 12,2022-05-19,Agility,9.0
775,Player 12,2022-05-20,Agility,6.0
776,Player 12,2022-05-23,Agility,6.0
777,Player 12,2022-05-24,Agility,6.0
778,Player 12,2022-05-25,Agility,6.0
779,Player 12,2022-05-26,Agility,6.0
780,Player 12,2022-05-27,Agility,6.0
781,Player 12,2022-05-30,Agility,6.0
782,Player 12,2022-05-31,Agility,6.0
783,Player 12,2022-06-01,Agility,6.0
784,Player 12,2022-06-02,Agility,4.0
785,Player 12,2022-06-03,Agility,6.0
786,Player 12,2022-06-06,Agility,7.0
787,Player 12,2022-06-07,Agility,3.0
788,Player 12,2022-06-08,Agility,3.0
789,Player 12,2022-06-09,Agility,7.0
790,Player 12,2022-06-10,Agility,7.0
791,Player 12,2022-06-13,Agility,6.0
792,Player 12,2022-06-14,Agility,6.0
793,Player 12,2022-06-15,Agility,4.0
794,Player 12,2022-06-16,Agility,5.0
795,Player 12,2022-06-17,Agility,7.0
796,Player 12,2022-06-20,Agility,7.0
797,Player 12,2022-06-21,Agility,7.0
798,Player 12,2022-06-22,Agility,7.0
799,Player 12,2022-06-23,Agility,7.0
800,Player 12,2022-06-24,Agility,7.0
801,Player 12,2022-06-27,Agility,3.0
802,Player 12,2022-06-28,Agility,6.0
803,Player 12,2022-06-30,Agility,5.0
804,Player 12,2022-07-01,Agility,9.0
805,Player 12,2022-07-04,Agility,10.0
806,Player 12,2022-07-05,Agility,7.0
807,Player 12,2022-07-06,Agility,3.0
808,Player 12,2022-07-07,Agility,3.0
809,Player 12,2022-07-08,Agility,3.0
810,Player 12,2022-07-11,Agility,3.0
811,Player 12,2022-07-12,Agility,3.0
812,Player 12,2022-07-13,Agility,9.0
813,Player 12,2022-07-14,Agility,9.0
814,Player 12,2022-07-15,Agility,4.0
815,Player 12,2022-07-18,Agility,4.0
816,Player 12,2022-07-19,Agility,3.0
817,Player 12,2022-07-20,Agility,9.0
818,Player 12,2022-07-21,Agility,9.0
819,Player 12,2022-07-22,Agility,9.0
820,Player 12,2022-07-25,Agility,7.0
821,Player 12,2022-07-26,Agility,4.0
822,Player 12,2022-07-27,Agility,4.0
823,Player 12,2022-07-28,Agility,4.0
824,Player 12,2022-07-29,Agility,4.0
825,Player 13,2021-08-02,Agility,7.0
826,Player 13,2021-08-03,Agility,7.0
827,Player 13,2021-08-05,Agility,9.0
828,Player 13,2021-08-06,Agility,9.0
829,Player 13,2021-08-12,Agility,9.0
830,Player 13,2021-08-13,Agility,9.0
831,Player 13,2021-08-16,Agility,9.0
832,Player 13,2021-08-17,Agility,7.0
833,Player 13,2021-08-18,Agility,7.0
834,Player 13,2021-08-23,Agility,7.0
835,Player 13,2021-08-24,Agility,3.0
836,Player 13,2021-08-25,Agility,3.0
837,Player 13,2021-08-26,Agility,3.0
838,Player 13,2021-08-27,Agility,6.0
839,Player 13,2021-08-31,Agility,5.0
840,Player 13,2021-09-01,Agility,5.0
841,Player 13,2021-09-02,Agility,5.0
842,Player 13,2021-09-03,Agility,5.0
843,Player 13,2021-09-06,Agility,5.0
844,Player 13,2021-09-07,Agility,9.0
845,Player 13,2021-09-08,Agility,5.0
846,Player 13,2021-09-09,Agility,5.0
847,Player 13,2021-09-10,Agility,5.0
848,Player 13,2021-09-14,Agility,5.0
849,Player 13,2021-09-15,Agility,3.0
850,Player 13,2021-09-17,Agility,3.0
851,Player 13,2021-09-20,Agility,3.0
852,Player 13,2021-09-21,Agility,3.0
853,Player 13,2021-09-22,Agility,8.0
854,Player 13,2021-09-23,Agility,10.0
855,Player 13,2021-09-27,Agility,6.0
856,Player 13,2021-09-30,Agility,6.0
857,Player 13,2021-10-06,Agility,10.0
858,Player 13,2021-10-07,Agility,10.0
859,Player 13,2021-10-08,Agility,7.0
860,Player 13,2021-10-13,Agility,7.0
861,Player 13,2021-10-20,Agility,6.0
862,Player 13,2021-10-21,Agility,6.0
863,Player 13,2021-10-22,Agility,5.0
864,Player 13,2021-10-27,Agility,4.0
865,Player 13,2021-10-28,Agility,4.0
866,Player 13,2021-10-29,Agility,4.0
867,Player 13,2021-11-03,Agility,8.0
868,Player 13,2021-11-04,Agility,8.0
869,Player 13,2021-11-05,Agility,6.0
870,Player 13,2021-11-10,Agility,6.0
871,Player 13,2021-11-11,Agility,5.0
872,Player 13,2021-11-12,Agility,5.0
873,Player 13,2021-11-17,Agility,5.0
874,Player 13,2021-11-24,Agility,5.0
875,Player 13,2021-11-25,Agility,5.0
876,Player 13,2021-12-01,Agility,5.0
877,Player 13,2021-12-02,Agility,5.0
878,Player 13,2021-12-08,Agility,5.0
879,Player 13,2021-12-09,Agility,5.0
880,Player 13,2021-12-15,Agility,5.0
881,Player 13,2021-12-17,Agility,5.0
882,Player 13,2021-12-22,Agility,7.0
883,Player 13,2021-12-23,Agility,7.0
884,Player 13,2021-12-30,Agility,10.0
885,Player 13,2021-12-31,Agility,4.0
886,Player 13,2022-01-03,Agility,7.0
887,Player 13,2022-01-04,Agility,7.0
888,Player 13,2022-01-05,Agility,7.0
889,Player 13,2022-01-06,Agility,9.0
890,Player 13,2022-01-07,Agility,9.0
891,Player 13,2022-01-11,Agility,9.0
892,Player 13,2022-01-12,Agility,9.0
893,Player 13,2022-01-13,Agility,9.0
894,Player 13,2022-01-14,Agility,9.0
895,Player 13,2022-01-17,Agility,9.0
896,Player 13,2022-01-18,Agility,7.0
897,Player 13,2022-01-19,Agility,10.0
898,Player 13,2022-01-20,Agility,4.0
899,Player 13,2022-01-21,Agility,3.0
900,Player 13,2022-01-24,Agility,3.0
901,Player 13,2022-01-25,Agility,3.0
902,Player 13,2022-01-26,Agility,3.0
903,Player 13,2022-01-27,Agility,3.0
904,Player 13,2022-01-28,Agility,6.0
905,Player 13,2022-01-31,Agility,6.0
906,Player 13,2022-02-01,Agility,5.0
907,Player 13,2022-02-02,Agility,8.0
908,Player 13,2022-02-03,Agility,4.0
909,Player 13,2022-02-04,Agility,4.0
910,Player 13,2022-02-07,Agility,3.0
911,Player 13,2022-02-08,Agility,9.0
912,Player 13,2022-02-09,Agility,5.0
913,Player 13,2022-02-10,Agility,5.0
914,Player 13,2022-02-11,Agility,5.0
915,Player 13,2022-02-14,Agility,3.0
916,Player 13,2022-02-15,Agility,9.0
917,Player 13,2022-02-16,Agility,3.0
918,Player 13,2022-02-17,Agility,3.0
919,Player 13,2022-02-18,Agility,7.0
920,Player 13,2022-02-21,Agility,10.0
921,Player 13,2022-02-22,Agility,5.0
922,Player 13,2022-02-23,Agility,8.0
923,Player 13,2022-02-24,Agility,10.0
924,Player 13,2022-02-25,Agility,10.0
925,Player 13,2022-02-28,Agility,6.0
926,Player 13,2022-03-01,Agility,10.0
927,Player 13,2022-03-03,Agility,10.0
928,Player 13,2022-03-04,Agility,10.0
929,Player 13,2022-03-07,Agility,10.0
930,Player 13,2022-03-08,Agility,10.0
931,Player 13,2022-03-09,Agility,7.0
932,Player 13,2022-03-10,Agility,7.0
933,Player 13,2022-03-11,Agility,6.0
934,Player 13,2022-03-14,Agility,6.0
935,Player 13,2022-03-15,Agility,8.0
936,Player 13,2022-03-16,Agility,9.0
937,Player 13,2022-03-17,Agility,9.0
938,Player 13,2022-03-18,Agility,3.0
939,Player 13,2022-03-21,Agility,6.0
940,Player 13,2022-03-22,Agility,6.0
941,Player 13,2022-03-23,Agility,5.0
942,Player 13,2022-03-25,Agility,5.0
943,Player 13,2022-03-28,Agility,4.0
944,Player 13,2022-03-29,Agility,4.0
945,Player 13,2022-03-30,Agility,7.0
946,Player 13,2022-03-31,Agility,7.0
947,Player 13,2022-04-01,Agility,7.0
948,Player 13,2022-04-04,Agility,8.0
949,Player 13,2022-04-05,Agility,7.0
950,Player 13,2022-04-06,Agility,6.0
951,Player 13,2022-04-07,Agility,9.0
952,Player 13,2022-04-08,Agility,6.0
953,Player 13,2022-04-11,Agility,8.0
954,Player 13,2022-04-12,Agility,5.0
955,Player 13,2022-04-13,Agility,5.0
956,Player 13,2022-04-14,Agility,3.0
957,Player 13,2022-04-15,Agility,5.0
958,Player 13,2022-04-18,Agility,5.0
959,Player 13,2022-04-20,Agility,5.0
960,Player 13,2022-04-21,Agility,5.0
961,Player 13,2022-04-22,Agility,10.0
962,Player 13,2022-04-25,Agility,10.0
963,Player 13,2022-04-26,Agility,5.0
964,Player 13,2022-04-27,Agility,5.0
965,Player 13,2022-04-28,Agility,6.0
966,Player 13,2022-04-29,Agility,6.0
967,Player 13,2022-05-02,Agility,6.0
968,Player 13,2022-05-03,Agility,4.0
969,Player 13,2022-05-04,Agility,5.0
970,Player 13,2022-05-06,Agility,10.0
971,Player 13,2022-05-09,Agility,10.0
972,Player 13,2022-05-10,Agility,5.0
973,Player 13,2022-05-11,Agility,5.0
974,Player 13,2022-05-12,Agility,7.0
975,Player 13,2022-05-13,Agility,7.0
976,Player 13,2022-05-16,Agility,5.0
977,Player 13,2022-05-18,Agility,5.0
978,Player 13,2022-05-19,Agility,5.0
979,Player 13,2022-05-20,Agility,8.0
980,Player 13,2022-05-23,Agility,7.0
981,Player 13,2022-05-24,Agility,7.0
982,Player 13,2022-05-25,Agility,10.0
983,Player 13,2022-05-26,Agility,6.0
984,Player 13,2022-05-27,Agility,9.0
985,Player 13,2022-05-30,Agility,8.0
986,Player 13,2022-05-31,Agility,10.0
987,Player 13,2022-06-01,Agility,4.0
988,Player 13,2022-06-02,Agility,3.0
989,Player 13,2022-06-03,Agility,7.0
990,Player 13,2022-06-06,Agility,10.0
991,Player 13,2022-06-07,Agility,7.0
992,Player 13,2022-06-08,Agility,5.0
993,Player 13,2022-06-09,Agility,3.0
994,Player 13,2022-06-13,Agility,5.0
995,Player 13,2022-06-14,Agility,5.0
996,Player 13,2022-06-15,Agility,9.0
997,Player 13,2022-06-16,Agility,8.0
998,Player 13,2022-06-17,Agility,9.0
999,Player 13,2022-06-20,Agility,3.0
1000,Player 13,2022-06-22,Agility,8.0
1001,Player 13,2022-06-23,Agility,4.0
1002,Player 13,2022-06-24,Agility,9.0
1003,Player 13,2022-06-27,Agility,4.0
1004,Player 13,2022-06-28,Agility,9.0
1005,Player 13,2022-06-29,Agility,9.0
1006,Player 13,2022-06-30,Agility,4.0
1007,Player 13,2022-07-01,Agility,9.0
1008,Player 13,2022-07-04,Agility,9.0
1009,Player 13,2022-07-06,Agility,9.0
1010,Player 13,2022-07-07,Agility,9.0
1011,Player 13,2022-07-08,Agility,5.0
1012,Player 13,2022-07-11,Agility,7.0
1013,Player 13,2022-07-12,Agility,8.0
1014,Player 13,2022-07-13,Agility,7.0
1015,Player 13,2022-07-14,Agility,6.0
1016,Player 13,2022-07-15,Agility,6.0
1017,Player 13,2022-07-18,Agility,8.0
1018,Player 13,2022-07-19,Agility,10.0
1019,Player 13,2022-07-20,Agility,5.0
1020,Player 13,2022-07-21,Agility,6.0
1021,Player 13,2022-07-22,Agility,6.0
1022,Player 13,2022-07-25,Agility,4.0
1023,Player 13,2022-07-26,Agility,7.0
1024,Player 13,2022-07-27,Agility,9.0
1025,Player 13,2022-07-28,Agility,3.0
1026,Player 14,2021-08-02,Agility,3.0
1027,Player 14,2021-08-04,Agility,3.0
1028,Player 14,2021-08-06,Agility,3.0
1029,Player 14,2021-08-09,Agility,3.0
1030,Player 14,2021-08-10,Agility,3.0
1031,Player 14,2021-08-11,Agility,10.0
1032,Player 14,2021-08-12,Agility,10.0
1033,Player 14,2021-08-13,Agility,8.0
1034,Player 14,2021-08-17,Agility,8.0
1035,Player 14,2021-08-18,Agility,10.0
1036,Player 14,2021-08-19,Agility,10.0
1037,Player 14,2021-08-20,Agility,10.0
1038,Player 14,2021-08-23,Agility,8.0
1039,Player 14,2021-08-24,Agility,8.0
1040,Player 14,2021-08-25,Agility,8.0
1041,Player 14,2021-08-26,Agility,8.0
1042,Player 14,2021-08-27,Agility,8.0
1043,Player 14,2021-08-30,Agility,5.0
1044,Player 14,2021-08-31,Agility,5.0
1045,Player 14,2021-09-01,Agility,9.0
1046,Player 14,2021-09-02,Agility,9.0
1047,Player 14,2021-09-03,Agility,9.0
1048,Player 14,2021-09-07,Agility,6.0
1049,Player 14,2021-09-08,Agility,6.0
1050,Player 14,2021-09-09,Agility,6.0
1051,Player 14,2021-09-10,Agility,8.0
1052,Player 14,2021-09-14,Agility,4.0
1053,Player 14,2021-09-15,Agility,7.0
1054,Player 14,2021-09-16,Agility,10.0
1055,Player 14,2021-09-17,Agility,10.0
1056,Player 14,2021-09-20,Agility,10.0
1057,Player 14,2021-09-24,Agility,10.0
1058,Player 14,2021-09-27,Agility,8.0
1059,Player 14,2021-09-30,Agility,10.0
1060,Player 14,2021-10-01,Agility,4.0
1061,Player 14,2021-10-06,Agility,10.0
1062,Player 14,2021-10-07,Agility,10.0
1063,Player 14,2021-10-08,Agility,10.0
1064,Player 14,2021-10-13,Agility,10.0
1065,Player 14,2021-10-14,Agility,10.0
1066,Player 14,2021-10-20,Agility,10.0
1067,Player 14,2021-10-22,Agility,3.0
1068,Player 14,2021-10-28,Agility,3.0
1069,Player 14,2021-10-29,Agility,3.0
1070,Player 14,2021-11-03,Agility,5.0
1071,Player 14,2021-11-04,Agility,5.0
1072,Player 14,2021-11-05,Agility,8.0
1073,Player 14,2021-11-10,Agility,8.0
1074,Player 14,2021-11-12,Agility,8.0
1075,Player 14,2021-11-17,Agility,8.0
1076,Player 14,2021-11-18,Agility,8.0
1077,Player 14,2021-11-25,Agility,7.0
1078,Player 14,2021-11-26,Agility,10.0
1079,Player 14,2021-12-01,Agility,5.0
1080,Player 14,2021-12-02,Agility,5.0
1081,Player 14,2021-12-08,Agility,5.0
1082,Player 14,2021-12-09,Agility,5.0
1083,Player 14,2021-12-10,Agility,6.0
1084,Player 14,2021-12-15,Agility,3.0
1085,Player 14,2021-12-16,Agility,3.0
1086,Player 14,2021-12-22,Agility,8.0
1087,Player 14,2021-12-24,Agility,8.0
1088,Player 14,2021-12-29,Agility,3.0
1089,Player 14,2021-12-30,Agility,3.0
1090,Player 14,2021-12-31,Agility,3.0
1091,Player 14,2022-01-03,Agility,5.0
1092,Player 14,2022-01-05,Agility,8.0
1093,Player 14,2022-01-06,Agility,8.0
1094,Player 14,2022-01-07,Agility,8.0
1095,Player 14,2022-01-10,Agility,8.0
1096,Player 14,2022-01-11,Agility,8.0
1097,Player 14,2022-01-12,Agility,10.0
1098,Player 14,2022-01-13,Agility,8.0
1099,Player 14,2022-01-14,Agility,8.0
1100,Player 14,2022-01-17,Agility,8.0
1101,Player 14,2022-01-18,Agility,8.0
1102,Player 14,2022-01-19,Agility,10.0
1103,Player 14,2022-01-20,Agility,4.0
1104,Player 14,2022-01-21,Agility,4.0
1105,Player 14,2022-01-24,Agility,8.0
1106,Player 14,2022-01-25,Agility,8.0
1107,Player 14,2022-01-26,Agility,7.0
1108,Player 14,2022-01-27,Agility,9.0
1109,Player 14,2022-01-28,Agility,5.0
1110,Player 14,2022-01-31,Agility,5.0
1111,Player 14,2022-02-01,Agility,5.0
1112,Player 14,2022-02-02,Agility,9.0
1113,Player 14,2022-02-03,Agility,5.0
1114,Player 14,2022-02-04,Agility,10.0
1115,Player 14,2022-02-07,Agility,10.0
1116,Player 14,2022-02-08,Agility,6.0
1117,Player 14,2022-02-09,Agility,7.0
1118,Player 14,2022-02-10,Agility,7.0
1119,Player 14,2022-02-11,Agility,8.0
1120,Player 14,2022-02-14,Agility,10.0
1121,Player 14,2022-02-15,Agility,4.0
1122,Player 14,2022-02-16,Agility,7.0
1123,Player 14,2022-02-17,Agility,10.0
1124,Player 14,2022-02-18,Agility,10.0
1125,Player 14,2022-02-21,Agility,5.0
1126,Player 14,2022-02-22,Agility,4.0
1127,Player 14,2022-02-23,Agility,4.0
1128,Player 14,2022-02-24,Agility,10.0
1129,Player 14,2022-02-25,Agility,7.0
1130,Player 14,2022-02-28,Agility,8.0
1131,Player 14,2022-03-01,Agility,10.0
1132,Player 14,2022-03-02,Agility,4.0
1133,Player 14,2022-03-03,Agility,4.0
1134,Player 14,2022-03-04,Agility,4.0
1135,Player 14,2022-03-07,Agility,10.0
1136,Player 14,2022-03-08,Agility,10.0
1137,Player 14,2022-03-09,Agility,6.0
1138,Player 14,2022-03-10,Agility,7.0
1139,Player 14,2022-03-11,Agility,7.0
1140,Player 14,2022-03-14,Agility,5.0
1141,Player 14,2022-03-15,Agility,8.0
1142,Player 14,2022-03-17,Agility,5.0
1143,Player 14,2022-03-21,Agility,5.0
1144,Player 14,2022-03-22,Agility,3.0
1145,Player 14,2022-03-23,Agility,3.0
1146,Player 14,2022-03-24,Agility,3.0
1147,Player 14,2022-03-25,Agility,3.0
1148,Player 14,2022-03-28,Agility,3.0
1149,Player 14,2022-03-29,Agility,8.0
1150,Player 14,2022-03-30,Agility,8.0
1151,Player 14,2022-03-31,Agility,5.0
1152,Player 14,2022-04-01,Agility,3.0
1153,Player 14,2022-04-04,Agility,5.0
1154,Player 14,2022-04-05,Agility,5.0
1155,Player 14,2022-04-06,Agility,8.0
1156,Player 14,2022-04-07,Agility,3.0
1157,Player 14,2022-04-08,Agility,3.0
1158,Player 14,2022-04-11,Agility,3.0
1159,Player 14,2022-04-12,Agility,3.0
1160,Player 14,2022-04-13,Agility,3.0
1161,Player 14,2022-04-14,Agility,3.0
1162,Player 14,2022-04-15,Agility,6.0
1163,Player 14,2022-04-18,Agility,6.0
1164,Player 14,2022-04-19,Agility,8.0
1165,Player 14,2022-04-20,Agility,8.0
1166,Player 14,2022-04-22,Agility,8.0
1167,Player 14,2022-04-25,Agility,8.0
1168,Player 14,2022-04-26,Agility,7.0
1169,Player 14,2022-04-27,Agility,10.0
1170,Player 14,2022-04-28,Agility,10.0
1171,Player 14,2022-04-29,Agility,10.0
1172,Player 14,2022-05-02,Agility,5.0
1173,Player 14,2022-05-03,Agility,7.0
1174,Player 14,2022-05-04,Agility,7.0
1175,Player 14,2022-05-05,Agility,7.0
1176,Player 14,2022-05-06,Agility,7.0
1177,Player 14,2022-05-09,Agility,7.0
1178,Player 14,2022-05-10,Agility,7.0
1179,Player 14,2022-05-11,Agility,6.0
1180,Player 14,2022-05-12,Agility,4.0
1181,Player 14,2022-05-13,Agility,9.0
1182,Player 14,2022-05-16,Agility,3.0
1183,Player 14,2022-05-17,Agility,3.0
1184,Player 14,2022-05-18,Agility,9.0
1185,Player 14,2022-05-19,Agility,9.0
1186,Player 14,2022-05-20,Agility,9.0
1187,Player 14,2022-05-23,Agility,8.0
1188,Player 14,2022-05-24,Agility,8.0
1189,Player 14,2022-05-25,Agility,8.0
1190,Player 14,2022-05-26,Agility,8.0
1191,Player 14,2022-05-27,Agility,5.0
1192,Player 14,2022-05-30,Agility,3.0
1193,Player 14,2022-05-31,Agility,4.0
1194,Player 14,2022-06-01,Agility,8.0
1195,Player 14,2022-06-02,Agility,8.0
1196,Player 14,2022-06-03,Agility,3.0
1197,Player 14,2022-06-06,Agility,3.0
1198,Player 14,2022-06-07,Agility,3.0
1199,Player 14,2022-06-08,Agility,8.0
1200,Player 14,2022-06-09,Agility,7.0
1201,Player 14,2022-06-10,Agility,10.0
1202,Player 14,2022-06-13,Agility,10.0
1203,Player 14,2022-06-14,Agility,8.0
1204,Player 14,2022-06-15,Agility,8.0
1205,Player 14,2022-06-16,Agility,8.0
1206,Player 14,2022-06-17,Agility,7.0
1207,Player 14,2022-06-20,Agility,7.0
1208,Player 14,2022-06-22,Agility,7.0
1209,Player 14,2022-06-23,Agility,7.0
1210,Player 14,2022-06-24,Agility,7.0
1211,Player 14,2022-06-28,Agility,10.0
1212,Player 14,2022-06-29,Agility,10.0
1213,Player 14,2022-06-30,Agility,10.0
1214,Player 14,2022-07-01,Agility,9.0
